rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Comptroller,report,,Review of the City’s Animal Population Control Efforts,2026-05-08,https://comptroller.nyc.gov/reports/review-of-the-citys-animal-population-control-efforts,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,2.0,0,1,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,“The Phantom of the Opera”-ting Budget,2026-05-05,https://comptroller.nyc.gov/reports/the-phantom-of-the-opera-ting-budget,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,Five-Year Accessibility Plan 2026 Benchmark,2026-05-01,https://comptroller.nyc.gov/reports/five-year-accessibility-plan-2026-benchmark,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,BERS Annual Climate Report FY2025,2026-04-24,https://comptroller.nyc.gov/reports/bers-annual-climate-report-fy2025,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,NYCERS Annual Climate Report FY2025,2026-04-24,https://comptroller.nyc.gov/reports/nycers-annual-climate-report-fy2025,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,TRS Annual Climate Report FY2025,2026-04-24,https://comptroller.nyc.gov/reports/trs-annual-climate-report-fy2025,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,New York City’s Living Infrastructure: Funding and Managing NYC’s Urban Forest and Tree Canopy,2026-04-23,https://comptroller.nyc.gov/reports/new-york-citys-living-infrastructure-funding-and-managing-nycs-urban-forest-and-tree-canopy,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,Review of Schools’ Food Donation and Composting Efforts,2026-04-21,https://comptroller.nyc.gov/reports/review-of-schools-food-donation-and-composting-efforts,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,Sunlight in the City: A Practical Blueprint for FOIL Operations and Government Transparency,2026-04-10,https://comptroller.nyc.gov/reports/sunlight-in-the-city-a-practical-blueprint-for-foil-operations-and-government-transparency,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,Strengthening the City’s Rainy Day Fund,2026-04-09,https://comptroller.nyc.gov/reports/strengthening-the-citys-rainy-day-fund,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,Promoting Growth in NYC: Leveraging NYCIDA for Economic Development,2026-03-31,https://comptroller.nyc.gov/reports/promoting-growth-in-nyc-leveraging-nycida-for-economic-development,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Comptroller,report,,Review of the Small Business Forward Initiative and Its Impact on Violations Enforcement,2026-04-07,https://comptroller.nyc.gov/reports/review-of-the-small-business-forward-initiative-and-its-impact-on-violations-enforcement,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Annual Update: Metropolitan Transportation Authority’s Debt Profile,,https://www.osc.ny.gov/files/reports/osdc/pdf/report-3-2027.pdf,https://www.osc.ny.gov/files/reports/osdc/pdf/report-3-2027.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,"Local Sales Tax Collections Total $6.1 Billion, Up 5.1% in First Quarter",,https://www.osc.ny.gov/files/local-government/publications/pdf/2026-sales-tax-first-quarter.pdf,https://www.osc.ny.gov/files/local-government/publications/pdf/2026-sales-tax-first-quarter.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,State Parks a Growing Attraction,,https://www.osc.ny.gov/reports/state-parks-growing-attraction,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,New York Farms and Farmland Decrease at a Higher Rate Than Nationally in 2025,,https://www.osc.ny.gov/reports/new-york-farms-and-farmland-decrease-higher-rate-nationally-2025,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,MTA Weekend Ridership Trends,,https://www.osc.ny.gov/files/reports/osdc/pdf/report-2-2027.pdf,https://www.osc.ny.gov/files/reports/osdc/pdf/report-2-2027.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,"New York State Agency Use of Overtime and State Workforce Trends, 2016 – 2025",,https://www.osc.ny.gov/files/reports/pdf/new-york-state-agency-use-of-overtime-and-state-workforce-trends-2016-2025.pdf,https://www.osc.ny.gov/files/reports/pdf/new-york-state-agency-use-of-overtime-and-state-workforce-trends-2016-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,New York City’s Uneven Recovery: An Update on Labor Force Trends,,https://www.osc.ny.gov/files/reports/osdc/pdf/nyc-labor-force-2025.pdf,https://www.osc.ny.gov/files/reports/osdc/pdf/nyc-labor-force-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Federal Impact: Travel and Tourism to New York,,https://www.osc.ny.gov/reports/budget/fed-funding-ny/federal-impact-travel-and-tourism-new-york,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Annual Report on Local Governments for Fiscal Year End 2024,,https://www.osc.ny.gov/files/local-government/publications/pdf/fye2024-annualreport.pdf,https://www.osc.ny.gov/files/local-government/publications/pdf/fye2024-annualreport.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,"Review of the Financial Plan of the City of New York, March 2026",,https://www.osc.ny.gov/files/reports/osdc/pdf/report-23-2026.pdf,https://www.osc.ny.gov/files/reports/osdc/pdf/report-23-2026.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Challenges Facing Small Businesses in New York,,https://www.osc.ny.gov/files/reports/pdf/challenges-facing-small-businesses-in-ny.pdf,https://www.osc.ny.gov/files/reports/pdf/challenges-facing-small-businesses-in-ny.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Regional Composition of Industries in New York State,,https://www.osc.ny.gov/files/local-government/publications/pdf/2026-industries-nys.pdf,https://www.osc.ny.gov/files/local-government/publications/pdf/2026-industries-nys.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,New York City Government Services: Older Adult Case Management and Home Care,,https://www.osc.ny.gov/files/reports/osdc/pdf/report-22-2026.pdf,https://www.osc.ny.gov/files/reports/osdc/pdf/report-22-2026.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,New York City Government Services: Services for the Unsheltered,,https://www.osc.ny.gov/files/reports/osdc/pdf/report-21-2026.pdf,https://www.osc.ny.gov/files/reports/osdc/pdf/report-21-2026.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Post-COVID Trends in New York's Aging Prison Population,,https://www.osc.ny.gov/files/reports/pdf/post-covid-trends-in-new-yorks-aging-prison-population.pdf,https://www.osc.ny.gov/files/reports/pdf/post-covid-trends-in-new-yorks-aging-prison-population.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYS Comptroller,report,,Report on the State Fiscal Year 2026-27 Executive Budget,,https://www.osc.ny.gov/files/reports/pdf/sfy-2027-executive-budget-report.pdf,https://www.osc.ny.gov/files/reports/pdf/sfy-2027-executive-budget-report.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Testimony of Louisa Chafee, Director, New York City Independent Budget Office on IBO’s Analysis of the January 2025 Financial Plan for 2025-2029""",2025-03-05,https://www.ibo.nyc.ny.us/iboreports/ibo-preliminary-budget-testimony-march-2025.pdf,https://www.ibo.nyc.ny.us/iboreports/ibo-preliminary-budget-testimony-march-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Independent Budget Office,report,,Federal Policy Intersections With New York City’s Local Economy and Tax Revenues,2025-02-27,https://www.ibo.nyc.ny.us/iboreports/federal-policy-intersections-with-new-york-citys-local-economy-and-tax-revenue-february-2025.pdf,https://www.ibo.nyc.ny.us/iboreports/federal-policy-intersections-with-new-york-citys-local-economy-and-tax-revenue-february-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Independent Budget Office,report,,Analysis of the 2026 Preliminary Budget and Financial Plan by the Independent Budget Office,2025-02-27,https://www.ibo.nyc.ny.us/iboreports/analysis-of-the-january-2025-preliminary-budget-and-2025-2029-financial-plan-february-2025.pdf,https://www.ibo.nyc.ny.us/iboreports/analysis-of-the-january-2025-preliminary-budget-and-2025-2029-financial-plan-february-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Independent Budget Office,report,,The Independent Budget Office’s Estimates for City Expenditures for The January 2025 Financial Plan,2025-02-27,https://www.ibo.nyc.ny.us/iboreports/the-independent-budget-offices-estimates-for-city-expenditures-for-the-January-2025-financial-plan-february-2025.pdf,https://www.ibo.nyc.ny.us/iboreports/the-independent-budget-offices-estimates-for-city-expenditures-for-the-January-2025-financial-plan-february-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:the-independent-budget-offices-estimates-for-city-expenditures-for-the-January-2025-financial-plan-february-2025.pdf:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=the-independent-budget-offices-estimates-for-city-expenditures-for-the-January-2025-financial-plan-february-2025.pdf&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990468
7d,0.0,0.0,NYC Independent Budget Office,report,,Changes to New York City Employee Staffing Levels,2025-02-25,https://www.ibo.nyc.ny.us/iboreports/changes-to-new-york-city-employee-staffing-levels-february-2025.html,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:https://www.ibo.nyc.ny.us/iboreports/changes-to-new-york-city-employee-staffing-levels-february-2025.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fchanges-to-new-york-city-employee-staffing-levels-february-2025.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1779977668 | hackernews:changes-to-new-york-city-employee-staffing-levels-february-2025.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=changes-to-new-york-city-employee-staffing-levels-february-2025.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1779977668,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:https://www.ibo.nyc.ny.us/iboreports/changes-to-new-york-city-employee-staffing-levels-february-2025.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fchanges-to-new-york-city-employee-staffing-levels-february-2025.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990468 | hackernews:changes-to-new-york-city-employee-staffing-levels-february-2025.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=changes-to-new-york-city-employee-staffing-levels-february-2025.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990469
7d,0.0,0.0,NYC Independent Budget Office,report,,Spending on New Arrivals,2025-01-08,https://www.ibo.nyc.ny.us/iboreports/spending-on-new-arrivals-january-2025.pdf,https://www.ibo.nyc.ny.us/iboreports/spending-on-new-arrivals-january-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",
7d,0.0,0.0,NYC Independent Budget Office,report,,Alternative Allocations for The City Budget,2025-01-31,https://www.ibo.nyc.ny.us/iboreports/alternative-allocations-for-city-budget-january-2025.pdf,https://www.ibo.nyc.ny.us/iboreports/alternative-allocations-for-city-budget-january-2025.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:https://www.ibo.nyc.ny.us/iboreports/alternative-allocations-for-city-budget-january-2025.pdf:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Falternative-allocations-for-city-budget-january-2025.pdf&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1779977669 | hackernews:alternative-allocations-for-city-budget-january-2025.pdf:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=alternative-allocations-for-city-budget-january-2025.pdf&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1779977669,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:https://www.ibo.nyc.ny.us/iboreports/alternative-allocations-for-city-budget-january-2025.pdf:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Falternative-allocations-for-city-budget-january-2025.pdf&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990469 | hackernews:alternative-allocations-for-city-budget-january-2025.pdf:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=alternative-allocations-for-city-budget-january-2025.pdf&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990470
7d,0.0,0.0,NYC Independent Budget Office,report,,Analysis of the November 2024 Financial Plan Fiscal Years 2025-2028 By The Independent Budget Office,2024-12-18,https://www.ibo.nyc.ny.us/iboreports/analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1780496069,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:https://www.ibo.nyc.ny.us/iboreports/analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fanalysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1779977669 | hackernews:analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1779977669,0.0,0,0,0,0,0,"googlenews,hackernews",hackernews:https://www.ibo.nyc.ny.us/iboreports/analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fanalysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990470 | hackernews:analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html:403 Client Error: Forbidden for url: https://hn.algolia.com/api/v1/search_by_date?query=analysis-of-the-november-2024-financial-plan-fiscal-years-2025-2028-december2024.html&hitsPerPage=20&tags=story%2Ccomment&numericFilters=created_at_i%3E1777990470
